SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Predicted_Crustal_Thickness,Age,Age error,Lat,Lon,CITATION
73.17861073,0.454274725,13.44653186,2.46216901,0.080759951,0.918644444,1.615199023,3.725052746,3.957237606,0.161519902,54.44,95.8,9.37,30.43,5.13,0.82,3.43,0.55,2.74,0.52,1.57,0.24,1.76,0.28,201.45,16.09,398.74,306.61,5.84,26.02,2.22,49.01,11.29,34.23,195.47,6.57,45.58,7.73,7.88,7.682290352,3.383467993,1.617153511,46.66818874,14.78409091,12.52019888,21.01275412,54.43181818,12.14853947,10.61208577,1.556818182,2.914772727,38.10331384,1.979349715,17.28977273,0.047945205,5.954008701,1.891236793,27.84659091,1.948863636,6.726853883,4.75625,3.045991299,1.176560122,1.199391172,0.169591926,0.172882843,55.1411648,41.9,0.2,30.83,82.1,[26466] LEI MING (2022)
75.39511097,0.271277718,13.18208763,1.455857087,0.07033126,0.442082207,0.854022446,3.516563012,4.742336404,0.07033126,48.59,82.08,8.02,24.82,3.86,0.54,2.91,0.43,2.25,0.43,1.36,0.22,1.62,0.26,137.31,14.17,447.85,318.3,5.76,30.6,3.22,58.61,20.66,49.69,173.18,4.56,18.71,2.74,2.15,8.258899416,3.429075512,2.159491884,69.80263158,18.88888889,9.690190543,20.37555347,50.66666667,12.22159492,12.5880829,1.388888889,2.382716049,44.86528497,3.261597844,15.32098765,0.045138889,5.792519407,1.751587862,36.17901235,1.796296296,17.01229289,9.670588235,4.136203246,0.600877193,0.471491228,0.146445751,0.114911812,54.63203126,43,1,30.83,82.1,[26466] LEI MING (2022)
75.48635777,0.322893122,12.68364546,1.689134646,0.05045205,0.605424604,1.38238618,3.430739425,4.237972231,0.110994511,50.97,82.38,7.94,24.94,3.81,0.62,2.92,0.4,2.22,0.4,1.23,0.2,1.37,0.22,184.85,12.44,365.5,308.43,4.75,20.83,1.8,49.32,11.97,31.14,151.47,5.08,27.88,2.74,2.16,7.668711656,4.097266881,1.674437299,60.71456693,15.20437956,14.85932476,25.27386122,60.13138686,12.17604502,13.37795276,1.620437956,2.781021898,39.75590551,1.977278875,18.20437956,0.046315789,6.622186495,2.004823151,36,2.131386861,11.06276901,5.547445255,3.964630225,0.539370079,0.42519685,0.098278336,0.077474892,59.77046684,43,1,30.83,82.1,[26466] LEI MING (2022)
76.77296718,0.323552608,11.93100241,1.528786071,0.060666114,0.556106044,1.20321126,3.144526905,4.367960203,0.111221209,42.48,71.56,6.83,22.01,3.39,0.54,2.44,0.34,1.96,0.36,1.1,0.17,1.28,0.21,158.66,10.9,385.77,349.15,4.8,22.94,1.76,43.8,12.87,31.41,144.63,4.69,22.69,2.42,2.22,7.512487108,3.897247706,2.104587156,74.445629,17.921875,14.5559633,22.54509494,55.90625,13.26880734,12.53097345,1.53125,2.6484375,42.66371681,2.43142569,17.1953125,0.04375,6.565137615,2.019266055,34.21875,1.90625,15.38783605,6.243697479,4.018348624,0.515991471,0.473347548,0.106654914,0.097840458,57.87653555,41.8,0.2,30.83,82.1,[26466] LEI MING (2022)
62.54006043,0.986885613,15.35268443,5.503159051,0.183133413,2.899612368,4.385027826,4.22224257,3.48970892,0.437485375,64.69,123.23,14.17,45.55,7.4,1.69,5.49,0.8,4.37,0.78,2.25,0.31,2.07,0.29,521.91,23.66,354,1202.26,5.55,35.74,1.98,34.01,9.14,30.97,224.42,12.52,120.41,28.8,43.77,7.71195149,2.734150465,1.510566357,96.02715655,17.26570048,22.05874894,21.22972339,59.53140097,9.485207101,8.741891892,2.111111111,3.574879227,30.32702703,0.678277864,22.00483092,0.052252252,5.208368555,1.925190194,16.42995169,2.652173913,9.984718877,1.758700696,1.437447168,2.300319489,3.49600639,0.239182792,0.363508014,46.15224098,41.9,0.2,30.83,82.1,[26466] LEI MING (2022)
63.1826464,0.977208644,15.2383473,5.689186576,0.162868107,2.901088163,4.183674508,4.356721872,2.870550392,0.437708039,60.58,106.66,11.58,41.18,6.52,1.38,5.03,0.71,4.04,0.72,2.1,0.28,1.87,0.27,492.12,21.95,375.25,1010.45,5.59,30.25,1.8,30.83,9.06,27.83,220.23,12.83,120.32,30.57,44.79,7.227272265,2.759908884,1.378132118,78.75681995,16.17647059,22.42004556,22.00722038,57.03743316,10.0332574,9.291411043,2.160427807,3.486631016,33.77760736,0.762517272,22.02139037,0.048300537,4.859225513,1.876082005,16.48663102,2.689839572,8.398021941,1.727493917,1.404555809,2.382696804,3.491036633,0.254072473,0.372257314,49.70173758,41.9,0.2,30.83,82.1,[26466] LEI MING (2022)
69.08296055,0.488003253,14.56893046,2.83651891,0.071167141,1.748678325,2.795851972,3.741358276,4.412362749,0.254168361,52.8,89.6,11.8,43.7,7.46,1.45,4.42,0.54,2.55,0.44,1.13,0.17,1.02,0.15,890,13.4,183,1540,2.59,10.3,0.88,45.6,4.72,41.4,82.3,5.36,52.4,28.3,55.1,8.153721025,3.940298507,0.768656716,287.3134328,10.09803922,66.41791045,35.16505336,87.84313725,6.141791045,7.077747989,2.5,7.31372549,11.03217158,0.205617978,42.84313725,0.057915058,6.686567164,3.26119403,44.70588235,4.333333333,29.38931298,2.916363636,3.402985075,5.279850746,10.27985075,0.540076336,1.051526718,74.12834833,16.2,0.1,30.509,83.153,[26755] WU CHANG-DA (2023)
69.00013182,0.476562262,14.61119617,2.892834329,0.060837736,1.794713201,2.808675461,3.802358476,4.289060361,0.263630188,47.8,93.6,11.3,42.1,7.24,1.44,4.25,0.52,2.39,0.42,1.06,0.16,0.96,0.14,1010,12.5,195,1590,1.77,9.49,0.77,25.5,4.58,44.9,54.1,5.88,53.8,29.1,57,8.091418837,3.824,0.7592,270.4081633,9.885416667,80.8,33.82471871,97.5,4.328,6.602209945,2.489583333,7.541666667,7.472375691,0.193069307,43.85416667,0.079096045,7.488,3.368,26.5625,4.427083333,29.55390335,2.880866426,2.04,4.948979592,9.693877551,0.540892193,1.059479554,73.3888923,16.2,0.1,30.509,83.153,[26755] WU CHANG-DA (2023)
66.60115846,0.630947456,15.62887878,3.537443111,0.103434009,2.027306578,3.661563922,3.402978899,4.168390567,0.237898221,33,48.4,8.14,30.8,5.33,1.19,3.48,0.46,2.26,0.41,1.03,0.15,0.93,0.14,499,11.9,136,973,4.19,8.78,0.78,11.3,3.31,44.3,163,5.23,64.9,16.5,31.1,7.571369466,2.773109244,0.737815126,186.042065,9.440860215,41.93277311,24.1050769,52.04301075,13.69747899,6.191369606,2.430107527,5.731182796,30.58161351,0.27254509,33.11827957,0.033412888,4.067226891,2.588235294,12.15053763,3.741935484,14.99229584,2.06779661,0.949579832,3.154875717,5.946462715,0.254237288,0.479198767,63.43143703,16.7,0.2,30.652,83.201,[26755] WU CHANG-DA (2023)
56.7295636,0.621833491,11.90658226,8.192911098,0.214073825,7.757627654,6.717840505,2.242678165,5.168353772,0.448535633,40.2,102,13.8,58.6,11.5,2.02,7.23,0.88,4.16,0.74,1.92,0.28,1.75,0.27,670,22.5,246,2810,4.55,9.7,0.36,34.8,2.73,47,173,14.9,109,259,459,7.411031938,1.786666667,0.431111111,188.590604,5.542857143,29.77777778,15.60506329,58.28571429,7.688888889,3.495652174,2.377142857,6.571428571,15.04347826,0.367164179,33.48571429,0.059340659,4.533333333,2.604444444,19.88571429,4.131428571,25.77981651,1.103186646,1.546666667,17.38255034,30.80536913,2.376146789,4.211009174,62.17190519,16.3,0.2,30.511,83.153,[26755] WU CHANG-DA (2023)
57.54998004,0.849635066,13.08233271,8.300832233,0.204731341,6.131703672,4.780476819,2.139442517,6.41832755,0.542538054,47,105,12.7,50.6,9.44,1.42,6.14,0.75,3.52,0.63,1.63,0.24,1.49,0.24,389,19.3,368,1620,2.31,11.8,0.46,8.1,2.3,43.8,63.5,18.2,141,118,353,8.557770066,2.435233161,0.611398964,89.01098901,7.919463087,20.15544041,21.42836916,70.46979866,3.29015544,4.978813559,2.362416107,6.33557047,6.726694915,0.946015424,33.95973154,0.103896104,5.440414508,2.621761658,5.436241611,4.120805369,11.4893617,1.790149893,0.419689119,6.483516484,19.3956044,0.836879433,2.503546099,59.97122811,16.3,0.2,30.511,83.153,[26755] WU CHANG-DA (2023)
59.19181002,0.958489258,14.71382978,5.680578356,0.152950413,3.905333891,4.170447941,2.498190087,7.820864476,0.907505787,126,318,35.1,135,22.3,3.77,12.4,1.42,6.27,1.06,2.67,0.39,2.38,0.36,554,32.8,425,2560,6.56,21,1.49,48.4,5.64,61.9,245,12.9,107,53.1,82.4,10.31905456,3.841463415,0.640243902,198.4496124,8.823529412,16.8902439,35.96425912,133.6134454,7.469512195,5.650224215,2.634453782,9.369747899,10.98654709,0.767148014,56.72268908,0.054878049,9.695121951,4.115853659,20.33613445,5.210084034,23.92523364,2.474327628,1.475609756,4.11627907,6.387596899,0.496261682,0.770093458,65.2088395,16.3,0.2,30.511,83.153,[26755] WU CHANG-DA (2023)
59.39928501,0.937025758,14.4016785,6.480755324,0.142590876,4.450872351,3.870323783,2.699041586,6.895287372,0.723139444,90.2,222,25.1,96.9,16.2,2.73,9.59,1.13,5.08,0.86,2.19,0.32,2,0.31,501,26.4,410,2030,6,17.2,1.12,30.9,4.62,53.5,225,14.5,118,75.8,164,9.594328957,3.416666667,0.651515152,140,8.6,18.97727273,30.63755274,111,8.522727273,5.567901235,2.54,8.1,13.88888889,0.818363273,48.45,0.051666667,8.409090909,3.670454545,15.45,4.795,17.20338983,2.478947368,1.170454545,5.227586207,11.31034483,0.642372881,1.389830508,64.7223391,16.7,0.2,30.653,83.201,[26755] WU CHANG-DA (2023)
56.88773156,0.74838789,12.52780825,8.184082917,0.205037778,6.981536348,5.823072901,2.368186338,5.751309679,0.522846334,42.9,104,13.4,55.4,10.4,1.75,6.82,0.83,3.93,0.7,1.81,0.27,1.66,0.26,548,21.2,327,2300,4.86,10.9,0.43,22.8,2.53,46.2,180,16.2,120,203,406,8.119496017,2.023584906,0.514150943,141.9753086,6.56626506,25.8490566,17.55604697,62.65060241,8.490566038,4.125,2.36746988,6.265060241,17.30769231,0.596715328,33.37349398,0.053497942,4.905660377,2.613207547,13.73493976,4.108433735,19.16666667,1.394366197,1.075471698,12.5308642,25.0617284,1.691666667,3.383333333,64.08187765,16.7,0.2,30.653,83.201,[26755] WU CHANG-DA (2023)
58.25549941,0.745164089,12.89235952,7.671107028,0.18373909,6.185882713,5.246771806,2.531516358,5.777573623,0.510386362,46.9,106,13.1,52.9,9.78,1.64,6.37,0.78,3.69,0.65,1.69,0.25,1.56,0.25,561,19.6,330,2090,4.12,10.8,0.47,19.4,2.55,46,149,15.4,116,164,350,8.309089981,2.392857143,0.551020408,135.7142857,6.923076923,28.62244898,20.4232933,67.94871795,7.602040816,4.795501022,2.365384615,6.269230769,15.23517382,0.588235294,33.91025641,0.060679612,5.408163265,2.698979592,12.43589744,4.083333333,18.01724138,1.583657588,0.989795918,10.64935065,22.72727273,1.413793103,3.017241379,66.29475157,16.7,0.2,30.653,83.201,[26755] WU CHANG-DA (2023)
66.51830376,0.581882031,15.78227404,3.509667408,0.081667653,1.480226219,3.072745462,4.216092611,4.593805508,0.163335307,38.2,72.1,7.58,26.5,4.93,0.943371013,4.575416724,0.64,3.53,0.7367,2.13,0.321,2.12,0.314,341,22.4,208.05,598,3.87,12.7,0.9685,28.2,2.84,15,141,12.3,73,6.76,7.25,8.80989812,1.705357143,0.566964286,48.61788618,5.990566038,15.22321429,12.24066555,34.00943396,6.294642857,7.748478702,1.66509434,2.325471698,28.60040568,0.610117302,12.5,0.081136951,3.21875,1.183035714,13.30188679,2.158215436,8.191780822,2.867109635,1.258928571,0.549593496,0.589430894,0.09260274,0.099315068,45.80681764,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
66.84753008,0.626856162,15.53781176,3.875204242,0.092486975,1.603107562,3.144557142,3.483676049,4.624348738,0.164421288,37,69.9,7.45,26.1,4.94,0.95031406,4.623780405,0.663,3.75,0.7791,2.13,0.319,2.13,0.319,334,23.4,209.95,606,3.95,13.1,0.988,28.4,3.57,21.2,144,13.1,81.6,7.18,8.61,8.108024787,1.581196581,0.55982906,46.25954198,6.150234742,14.27350427,11.80047939,32.81690141,6.153846154,7.489878543,1.76056338,2.319248826,29.14979757,0.628592814,12.25352113,0.080759494,2.987179487,1.115384615,13.33333333,2.170788923,7.426470588,2.578431373,1.213675214,0.548091603,0.657251908,0.087990196,0.105514706,51.31602185,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
66.42036209,0.747101145,16.31341405,4.135665381,0.051171311,2.527862779,2.865593434,2.159429338,4.625886543,0.153513934,34.2,65.8,7.32,27,5.38,0.959248927,5.018718485,0.74,4.21,0.89676,2.46,0.365,2.4,0.364,328,26.1,207.1,559,3.56,13.7,0.962,30.9,3.4,18.9,129,14.3,81.3,8.11,12.4,6.785315881,1.310344828,0.524904215,39.09090909,5.708333333,12.56704981,9.680379747,27.41666667,4.942528736,6.356877323,1.754166667,2.241666667,23.97769517,0.631402439,11.25,0.102247191,2.521072797,1.034482759,12.875,2.091132702,6.875768758,2.367857143,1.183908046,0.567132867,0.867132867,0.099753998,0.152521525,47.79071151,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
66.79794468,0.615365681,15.55849564,3.849112335,0.092304852,1.630719055,3.189645447,3.528096571,4.574218229,0.164097515,39.4,74.2,7.97,28.8,5.35,0.953051076,4.968608817,0.709,4.01,0.8374,2.36,0.338,2.22,0.314,331,25.3,209,547,3.67,12.2,0.9165,31.6,2.42,20.5,125,12.8,78.1,7.89,17.9,8.102314801,1.557312253,0.482213439,42.734375,5.495495495,13.08300395,12.05648687,33.42342342,4.940711462,7.364485981,1.806306306,2.40990991,23.36448598,0.63141994,12.97297297,0.085558583,2.932806324,1.138339921,14.23423423,2.23811208,7.003841229,2.540192926,1.249011858,0.61640625,1.3984375,0.101024328,0.229193342,53.3016325,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
65.70636893,0.631596104,15.89177295,3.814025508,0.081496272,1.375249582,3.117232387,4.879589259,4.319302392,0.183366611,40.5,77.7,8.42,29.5,5.51,1.08852662,4.9294452,0.718,4,0.848,2.34,0.321,2.19,0.324,353,24.7,181.45,693,3.25,11.3,0.8125,24.6,1.51,29.6,116,12.9,71.1,7.04,6.88,9.198891651,1.639676113,0.457489879,53.72093023,5.159817352,14.29149798,12.56285764,35.47945205,4.696356275,7.350272232,1.826484018,2.515981735,21.05263158,0.514022663,13.47031963,0.099692308,3.145748988,1.194331984,11.23287671,2.250888219,9.746835443,2.950980392,0.995951417,0.545736434,0.533333333,0.099015471,0.09676512,53.18162224,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
65.77590871,0.632853249,15.80091662,3.867549939,0.091865794,1.398401535,3.113229695,4.766813992,4.358521573,0.193938899,36.9,72.3,7.91,28.8,5.45,1.041699034,4.933434892,0.759,4.23,0.85542,2.47,0.345,2.38,0.343,352,25.4,179.55,683,3.2,13.2,1.0205,23.7,1.84,26.7,115,12.4,71.9,7.69,7.21,9.125335565,1.452755906,0.519685039,55.08064516,5.546218487,13.85826772,10.53239017,30.37815126,4.527559055,6.770642202,1.777310924,2.289915966,21.10091743,0.510085227,12.10084034,0.1071875,2.846456693,1.133858268,9.957983193,2.072871803,9.49930459,2.931147541,0.933070866,0.62016129,0.581451613,0.106954103,0.100278164,53.14766687,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
65.78772413,0.65460422,15.83323957,3.967515266,0.122738291,1.483087686,3.0480009,4.45949125,4.449263059,0.194335628,46.4,85.8,9.02,31.5,5.95,1.063017864,5.401656673,0.796,4.29,0.89676,2.55,0.356,2.48,0.363,343,26.7,182.4,689,2.83,12.9,0.923,23.7,3.05,28.8,95.1,12.7,74.9,38.4,7.87,8.908754309,1.737827715,0.483146067,54.2519685,5.201612903,12.84644195,12.70994964,34.59677419,3.561797753,7.798319328,1.72983871,2.399193548,15.98319328,0.531778426,12.7016129,0.128268551,3.213483146,1.179775281,9.556451613,2.178087368,9.198931909,2.922818792,0.887640449,3.023622047,0.619685039,0.512683578,0.105073431,50.96970339,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
66.89103912,0.574612393,16.24306104,3.352247658,0.082087485,1.241573207,3.006454128,3.858111783,4.576377274,0.174435905,39.9,74.3,7.82,27.6,4.79,1.090334923,4.50714714,0.643,3.57,0.7526,2.07,0.297,2.05,0.289,361,21.7,188.1,787,2.88,12,0.871,24.4,1.71,31,99.5,11.3,63,4.46,6.18,8.434489057,1.838709677,0.552995392,69.6460177,5.853658537,16.6359447,13.22198209,36.24390244,4.585253456,8.329853862,1.741463415,2.336585366,20.77244259,0.521052632,13.46341463,0.100347222,3.423963134,1.271889401,11.90243902,2.198608361,12.49206349,2.805460751,1.124423963,0.394690265,0.546902655,0.070793651,0.098095238,51.86510573,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
65.61586913,0.616728508,15.45865391,4.012779424,0.090992731,1.74908249,3.255517698,4.559746838,4.468754107,0.171875158,24.8,57,6.79,25.7,5.1,0.511179047,4.516555631,0.726,4.44,0.94022,2.85,0.438,3.3,0.487,146,28.5,300.2,372,4.92,16.5,1.3975,34.7,4.11,26.8,167,8.29,24.3,3.99,4.67,9.028500945,0.870175439,0.578947368,44.87334138,5,5.122807018,5.10522951,17.27272727,5.859649123,4.862745098,1.345454545,1.545454545,32.74509804,2.056164384,7.787878788,0.09898374,2,0.901754386,10.51515152,1.368653222,15.30864198,2.773291925,1.21754386,0.481302774,0.563329312,0.164197531,0.19218107,50.46895359,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
65.51218618,0.773725897,16.00390935,4.70954737,0.101806039,1.476187567,2.830207888,3.787184656,4.601632969,0.203612078,41.7,83.2,9.53,33.3,6.36,1.127218642,5.892702245,0.886,4.95,1.01548,2.9,0.409,2.71,0.39,311,30.1,241.3,823,4.25,15.7,1.079,28.3,3.38,23.4,157,14,71.7,4.81,6.06,8.388817625,1.38538206,0.521594684,58.78571429,5.793357934,10.33222591,10.45308048,30.70110701,5.215946844,6.556603774,1.826568266,2.346863469,24.68553459,0.775884244,12.28782288,0.091764706,2.764119601,1.106312292,10.44280443,2.174428873,11.47838215,2.964028777,0.940199336,0.343571429,0.432857143,0.067085077,0.084518828,50.1447194,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
71.45702874,0.326894199,14.7000235,2.473158922,0.071508106,0.612926622,1.317792238,4.075962039,4.862551205,0.102154437,22.9,49.4,5.57,20.6,3.77,0.611754853,3.455800545,0.54,3.18,0.68582,2,0.305,2.22,0.344,174,20.5,277.4,461,5.07,12.8,1.092,29.9,3.61,20,173,8.59,28.7,3.51,3.01,8.938513244,1.117073171,0.624390244,53.66705471,5.765765766,8.487804878,7.007450488,22.25225225,8.43902439,6.074270557,1.432432432,1.698198198,45.88859416,1.594252874,9.279279279,0.067850099,2.409756098,1.004878049,13.46846847,1.556666912,16.06271777,6.782945736,1.458536585,0.408614668,0.350407451,0.122299652,0.104878049,46.70612361,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
71.49679911,0.325170206,14.4294279,2.377807133,0.060969414,0.599532568,1.046641601,4.521898181,5.060461335,0.081292552,32.3,66.1,6.17,21.1,3.72,0.49257652,3.464997804,0.545,3.13,0.69536,2.16,0.337,2.41,0.366,160,20,276.45,451,4.11,14.5,1.235,32.4,3.69,21.2,146,8.01,27.9,9.59,3.78,9.582359516,1.615,0.725,56.30461923,6.01659751,8,9.104644852,27.42738589,7.3,8.682795699,1.298755187,1.543568465,39.24731183,1.7278125,8.755186722,0.089051095,3.305,1.055,13.4439834,1.437758425,16.16487455,9.155339806,1.62,1.197253433,0.471910112,0.343727599,0.135483871,42.44850518,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
72.08450935,0.327238516,14.53143535,2.319302982,0.061357222,0.623798421,1.196465824,3.75301673,5.010839776,0.092035833,19.6,46.4,5.41,20.4,4.05,0.503640812,3.640614696,0.614,3.71,0.79394,2.39,0.383,2.72,0.411,150,23.6,288.8,427,3.87,16.1,1.1765,31.6,3.38,21.2,131,8.1,26.9,3.82,2.79,8.763856506,0.830508475,0.68220339,52.71604938,5.919117647,6.355932203,4.895135269,17.05882353,5.550847458,4.839506173,1.363970588,1.488970588,32.34567901,1.925333333,7.5,0.10620155,1.966101695,0.86440678,11.61764706,1.338461285,15.87360595,7.324786325,1.338983051,0.471604938,0.344444444,0.142007435,0.103717472,46.8783921,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
71.56141427,0.326997752,15.20539546,2.483139178,0.051093399,0.582464746,0.78683834,4.537093807,4.404250971,0.061312078,30.4,62.5,7.36,27,5.69,0.995703099,5.500937259,0.92,5.81,1.2932,3.89,0.589,3.98,0.602,120,36,141.55,515,6.22,13.2,1.0595,15.8,3.86,25,214,11.6,21.4,3.69,6.44,8.941344778,0.844444444,0.366666667,44.39655172,3.316582915,3.333333333,5.188813265,15.70351759,5.944444444,5.342706503,1.459798995,1.429648241,37.60984183,1.179583333,6.783919598,0.096784566,1.736111111,0.75,3.969849246,1.38214504,24.06542056,11.36363636,0.438888889,0.318103448,0.555172414,0.172429907,0.300934579,42.00840848,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
65.33070656,0.707997291,16.1505469,4.54349566,0.194955776,1.34416877,2.862771655,5.00728519,3.632333928,0.225738267,20.7,50.3,6.49,28.2,6.69,0.675556575,6.453426044,1.06,6.37,1.3886,3.96,0.601,4.28,0.599,234,41.1,215.65,381,5.68,22.4,1.4495,25.6,2.92,19.4,212,12.7,66.4,2.66,3.45,8.639619118,0.503649635,0.545012165,30,5.23364486,5.693430657,3.285519934,11.75233645,5.158150852,3.094170404,1.488317757,1.563084112,31.68908819,0.921581197,6.588785047,0.105457746,1.223844282,0.686131387,5.981308411,1.507809823,5.737951807,3.017921147,0.622871046,0.209448819,0.271653543,0.040060241,0.051957831,38.37788122,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
64.74687057,0.729686954,16.9164046,3.773817599,0.164436497,1.572424,2.970134221,5.303077018,3.504552836,0.318595712,28.9,75.9,10.3,41.4,9.71,1.146628335,8.632660696,1.48,8.45,1.8232,5.4,0.859,5.97,0.892,295,56.7,241.3,383,5.11,30.9,1.989,23.9,4.01,13.5,193,10.7,46,4.44,4.83,8.807629853,0.509700176,0.544973545,35.79439252,5.175879397,5.202821869,3.288524196,12.71356784,3.403880071,2.976313079,1.415410385,1.626465662,19.87641607,0.817966102,6.934673367,0.174559687,1.338624339,0.73015873,4.003350084,1.446006817,8.326086957,2.965397924,0.421516755,0.414953271,0.451401869,0.096521739,0.105,39.96732544,53,1,30.65,82.7,[26824] CHEN XIAOSHUANG (2023)
63.53674475,0.703729768,16.68844878,3.890620288,0.100532824,3.015984719,4.82557555,4.121845783,2.915451895,0.201065648,34.1,65.3,7.9,30.1,4.9,1.2,3.6,0.4,2.1,0.4,1,0.1,0.8,0.1,949.2,11.2,91,846.5,3.1,8.1,0.6,16,2.7,28.4,109.1,7.6,77.4,54,129,7.037297678,3.044642857,0.723214286,111.3815789,10.125,84.75,28.95622363,81.625,9.741071429,6.959183673,2.625,6.125,22.26530612,0.095870206,37.625,0.032258065,5.830357143,2.6875,20,4.5,10.93669251,1.458333333,1.428571429,7.105263158,16.97368421,0.697674419,1.666666667,67.27801099,18.8,0.5,29.83,85.68,[7734] WILLIAMS H. M. (2004)
58.77016129,1.108870968,15.02016129,6.350806452,0.100806452,5.443548387,3.931451613,2.217741935,6.25,0.806451613,95.9,198.9,25.1,101.6,18.1,3.5,12.7,1.5,7.1,1.2,3,0.4,2.6,0.4,1114.6,35.8,325.6,2695.7,9.6,23.7,1.3,68.3,10.4,52.7,367.9,16,125,105,186,8.467741935,2.67877095,0.662011173,168.48125,9.115384615,31.13407821,25.05663746,76.5,10.27653631,5.298342541,2.730769231,6.961538462,20.32596685,0.292122735,39.07692308,0.041666667,5.555865922,2.837988827,26.26923077,4.884615385,21.5656,2.153846154,1.907821229,6.5625,11.625,0.84,1.488,70.81177905,18,1,29,88,[7734] WILLIAMS H. M. (2004)
62.92793607,0.853362247,17.08732406,3.469670502,0.070276891,2.730759191,4.648314359,4.999698813,2.801036082,0.41162179,23.9,53.6,6.67,25.4,5.02,1.48,3.05,0.42,1.89,0.31,0.8,0.11,0.67,0.1,1024,8.53,88.3,766,3.56,6.51,0.41,10.1,2.12,27.7,126,5.27,70.6,31.5,81.9,7.800734895,2.801875733,0.763188746,145.3510436,9.71641791,120.0468933,24.2326343,80,14.77139508,4.760956175,2.820895522,7.492537313,25.09960159,0.086230469,37.91044776,0.028089888,6.283704572,2.977725674,15.07462687,4.552238806,10.84985836,1.678185745,1.184056272,5.977229602,15.54079696,0.446175637,1.160056657,68.33824105,18.5,1,29.83,85.68,[10364] GUO ZHENGFU(2007) [GeoReM [3066] ]
75.87895644,0.100768866,13.5836432,1.296895311,0.050384433,0.554228765,0.282152826,3.970293338,4.262523051,0.020153773,31.2,57.9,5.86,20.3,3.94,0.59,3.94,0.56,3.63,0.82,2.52,0.39,2.81,0.44,49.9,23.5,126,750,3.06,8.18,1.09,23.2,3.48,4.75,92.5,3.32,4.16,1.67,2.18,8.232816389,1.327659574,0.348085106,225.9036145,2.911032028,2.123404255,7.542682103,20.60498221,3.936170213,7.918781726,1.291814947,1.402135231,23.47715736,2.5250501,7.224199288,0.14379085,2.463829787,0.863829787,8.256227758,1.402135231,180.2884615,29.17857143,0.987234043,0.503012048,0.656626506,0.401442308,0.524038462,34.57781752,111.6,2,30,85.117,[13808] ZHU DI-CHENG(2009) [GeoReM [4802] ]
67.86197633,0.651247036,15.54852299,3.818953324,0.02035147,1.780753615,2.238661687,4.233105736,3.632737374,0.213690434,37.4,65.7,8.35,31.3,5.57,1.36,4.46,0.54,2.7,0.49,1.29,0.17,0.99,0.13,681,12.2,232,880,1.44,9,0.69,18,2.97,21,47.2,8.31,78.1,15,23.1,7.865843111,3.06557377,0.737704918,105.8965102,9.090909091,55.81967213,25.6633849,66.36363636,3.868852459,6.71454219,2.727272727,5.626262626,8.473967684,0.340675477,31.61616162,0.090277778,5.385245902,2.56557377,18.18181818,4.505050505,11.26760563,3.513636364,1.475409836,1.805054152,2.779783394,0.19206146,0.295774648,73.57688831,15.6,1,29.5,87,[14742] GAO YONGFENG (2010)
68.14542374,0.516566281,15.78626554,2.854545267,0.061987954,1.591024144,2.696475985,4.328825432,3.832921802,0.185963861,31.5,63.8,7.81,28.3,4.68,1.17,3.34,0.43,1.99,0.34,0.92,0.13,0.82,0.12,633,9.21,202,669,4.05,9.3,0.79,27.2,6.64,60.1,96.6,5.2,66,86.8,118,8.161747234,3.42019544,1.009771987,128.6538462,11.34146341,68.72964169,26.09601729,77.80487805,10.48859935,6.730769231,2.426829268,5.707317073,20.64102564,0.319115324,34.51219512,0.02962963,6.927252986,3.072747014,33.17073171,4.073170732,10.13636364,3.026819923,2.953311618,16.69230769,22.69230769,1.315151515,1.787878788,74.29190352,15.6,1,29.5,87,[14742] GAO YONGFENG (2010)
