SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V
71.38154511,0.360045263,16.22261084,3.909062854,0.113157083,1.923670404,1.584199156,2.170558585,2.221993622,0.113157083,21.8,35.5,3.81,13.5,2.48,0.76,2.43,0.43,2.32,0.49,1.42,0.26,1.75,0.26,276,13.9,58.9,634,3.02,9.81,1.24,5.44,1.02,4.83,97.4,8.78,73.2,6.28,9.68,4.392552207,1.568345324,0.705755396,72.2095672,5.605714286,19.85611511,8.935503315,20.28571429,7.007194245,8.790322581,1.325714286,1.417142857,39.27419355,0.213405797,7.714285714,0.086092715,2.553956835,0.971223022,3.108571429,1.388571429,8.661202186,2.772727273,0.391366906,0.715261959,1.102505695,0.08579235,0.132240437
71.57894737,0.36119711,16.63570691,3.384932921,0.103199174,1.909184727,1.434468524,1.991744066,2.487100103,0.113519092,26,42.6,4.44,15.4,2.78,0.84,2.79,0.47,2.57,0.56,1.64,0.28,1.99,0.29,257,15.1,64.7,669,3.08,9.34,0.93,6.08,1.08,4.51,97.7,9.42,73.7,4.67,9.33,4.478844169,1.721854305,0.618543046,71.01910828,4.693467337,17.01986755,9.371753281,21.40703518,6.470198675,9.352517986,1.291457286,1.396984925,35.14388489,0.251750973,7.738693467,0.094155844,2.821192053,1.01986755,3.055276382,1.40201005,9.07734057,3.122302158,0.402649007,0.495753715,0.99044586,0.063364993,0.126594301
77.04066004,0.079081771,13.06951388,0.616237189,0.010010351,0.152157331,0.554573429,3.045148684,5.41960387,0.013013456,7.572027747,14.85884337,1.311154695,4.480848732,0.84516362,0.132768435,0.610443154,0.077274323,0.317001693,0.050965828,0.125868084,0.016528445,0.107786854,0.016055388,115.6653292,1.609094515,112.715158,215.494559,2.469060897,4.222618047,0.477548485,6.193680123,1.2108681,21.78186609,58.38439697,0.977519119,5.647583818,0.511224248,0.455404609,8.464752554,4.70576941,2.624220024,220.45048,39.17563126,71.88224689,50.3903037,137.853948,36.2840072,8.959244776,2.941005153,7.841063995,69.08058462,0.974493902,41.57138432,0.006502629,9.234288745,2.784702011,57.46229613,5.663428622,38.15694746,15.26353791,3.849171112,0.522981329,0.465877956,0.090520878,0.08063707
76.21526359,0.06379598,13.34233122,0.683613803,0.00897131,0.13157921,0.690790851,3.027318635,5.819389592,0.016945807,9.150937671,18.14061469,1.58819982,5.446710852,1.021957932,0.148401614,0.754490806,0.098259414,0.408565306,0.06314212,0.149052085,0.017547474,0.114256542,0.0149797,147.8583076,1.897491142,110.3911317,259.0208682,2.050417327,2.666486139,0.213717082,5.829807131,0.916383612,22.87769488,54.0700386,0.74096521,6.549058491,8.937724595,16.05029933,8.846708227,4.822651062,1.405269347,349.57224,23.33771084,77.92305552,57.44934702,158.770906,28.49554204,8.954319336,3.575859192,8.944415034,52.90828214,0.746600806,47.67088831,0.007305683,9.560315876,2.870480252,51.02383661,6.60348014,39.55085583,12.80663781,3.072376467,12.06227293,21.66133998,1.364734276,2.450779658
77.56385999,0.058684615,12.64349906,0.624687606,0.007082626,0.092074137,0.325800792,2.606406336,6.063739586,0.014165252,10.86925295,24.9788052,1.983162437,6.915519061,1.289162171,0.083107922,0.86112084,0.105002707,0.41636841,0.063959498,0.163025104,0.021261944,0.132216575,0.01858755,97.29959904,1.986110622,114.8799146,140.8267703,2.423993094,4.988708386,0.713393505,7.945818062,3.751574289,17.63779533,58.81791866,0.730876886,6.579206985,2.240192761,2.380924923,8.670145922,5.472632204,2.511797848,192.6819318,37.7313388,48.99001997,58.96772439,188.9234024,29.61462368,8.43125341,3.149139282,9.750382439,45.62491825,1.180682302,52.30447893,0.007668153,12.57674418,3.481940525,60.09698907,6.512956791,21.40482441,26.61180124,4.000692597,3.065075396,3.257627883,0.340495863,0.361886308
77.36984737,0.058301301,12.79009923,0.604323142,0.009046754,0.09549351,1.01826238,3.496067678,4.549511877,0.009046754,6.101938511,13.24126572,1.029112236,3.645477086,0.62682133,0.21402298,0.474902929,0.065687082,0.31241449,0.058113992,0.158608127,0.023501155,0.154923247,0.023557809,100.5551889,1.902234283,87.47467193,136.3704199,2.125469447,4.740349124,0.390733295,4.177302184,1.088836758,23.44938234,58.12610299,0.638899794,4.675999177,0.326458281,0.354118337,8.045579555,3.20777444,2.491990165,213.4457096,30.59804914,52.86162162,28.25217005,85.46984379,30.55675292,9.734733359,2.016575924,4.046012088,92.73153323,0.869917036,23.53085903,0.011083579,6.960901629,1.91641856,26.96368857,3.065407795,29.16391016,7.901283317,2.195997739,0.510969457,0.554262719,0.069815727,0.075731052
76.75492351,0.07032151,13.19834282,0.670867205,0.009041337,0.095436335,0.970436837,3.380455442,4.84012907,0.01004593,6.774583076,14.64162883,1.190165834,4.278759469,0.81424303,0.185906235,0.582537267,0.073230159,0.302434951,0.051724117,0.141039637,0.019923332,0.132375958,0.020542634,100.8966943,1.718767029,88.484171,121.2324016,2.075936242,4.779341671,0.398968052,3.8864596,1.467992633,20.44836636,55.8089666,0.671046345,4.418720287,0.382286914,0.248009065,8.220584512,3.941536556,2.780680331,180.6617419,36.1043028,58.70294961,36.70912495,110.6064051,32.47034977,8.32009956,2.28466676,6.150988762,68.54092027,0.876977899,32.32278379,0.0098956,8.518681463,2.48943539,29.3592557,4.400627393,27.43608867,8.471014493,2.261190455,0.569687797,0.369585598,0.086515301,0.056126898
76.6980048,0.053053265,13.2503033,0.760363405,0.009009045,0.139139696,1.024028124,3.443457231,4.609628067,0.013013065,9.971628727,19.70399601,1.77482168,6.198080168,1.13815672,0.210633093,0.785385664,0.098513567,0.386357973,0.06059708,0.15104859,0.019753342,0.129348321,0.020970363,157.9942844,1.966052143,91.41369038,233.9724672,2.329836261,2.334709063,0.139123945,6.171390648,1.012866988,19.88939944,59.27576008,0.935972544,5.741962851,0.912206891,0.478677312,8.053085298,5.071904508,1.187511263,249.9779173,18.04978252,80.36118725,55.29754869,152.3328317,30.14963784,8.761208849,2.986957774,8.799161143,52.08049036,0.578588591,47.91774737,0.009000788,10.02211263,3.152551264,47.71140901,6.071865935,40.74781974,7.864125122,3.13897608,0.9746086,0.511422386,0.158866735,0.083364753
68.51258767,0.456074918,16.31734706,2.663477521,0.040539993,0.952689829,2.726314509,4.358049216,3.790489318,0.182429967,45.8,87.7,9.87,33,4.84,1.07,2.76,0.3,1.46,0.23,0.65,0.08,0.51,0.07,704,6.86,122,887,4.22,10.3,0.89,27.4,4.11,42,158,3.33,48.8,7.66,5.61,8.148538533,6.67638484,1.501457726,266.3663664,20.19607843,102.6239067,64.41631505,171.9607843,23.03206997,9.462809917,2.862745098,9.490196078,32.6446281,0.173295455,64.70588235,0.016587678,12.78425656,4.810495627,53.7254902,5.411764706,18.17622951,2.988847584,3.994169096,2.3003003,1.684684685,0.156967213,0.114959016
69.45277211,0.429707799,15.48946716,2.35639765,0.049966023,1.429028261,2.838070112,4.107207099,3.667506096,0.179877683,31.2,57.5,6.38,24,3.82,0.91,2.34,0.28,1.42,0.24,0.69,0.09,0.6,0.09,727,6.27,166,694,3.65,7.04,0.57,38.5,4.76,34,127,5.34,57.6,11.7,19.5,7.774713195,4.976076555,1.122807018,129.9625468,11.73333333,115.9489633,37.29957806,95.83333333,20.25518341,8.167539267,2.366666667,6.366666667,33.2460733,0.228335626,40,0.024657534,9.170653907,3.827751196,64.16666667,3.9,12.04861111,2.73943662,6.140350877,2.191011236,3.651685393,0.203125,0.338541667
68.61653679,0.425058192,15.68667139,2.641433053,0.050602166,1.396619775,2.934925615,4.311304524,3.7546807,0.182167797,31.6,60,6.74,25.1,4.2,0.99,2.5,0.3,1.49,0.24,0.71,0.1,0.6,0.09,767,6.58,158,808,2.94,7.15,0.58,40.4,5.38,33,101,5.31,54.7,10.5,16.9,8.065985224,4.802431611,1.08662614,152.165725,11.91666667,116.5653495,37.77777778,100,15.34954407,7.523809524,2.483333333,7,24.04761905,0.205997392,41.83333333,0.030612245,9.118541033,3.814589666,67.33333333,4.166666667,14.7714808,2.748275862,6.139817629,1.97740113,3.1826742,0.191956124,0.308957952
67.84409866,0.500325211,15.91034172,2.746785411,0.050032521,1.741131736,3.222094361,4.422874869,3.352178916,0.210136589,34.8,69.4,8.05,29.5,4.78,1.17,2.76,0.36,1.73,0.31,0.83,0.13,0.74,0.1,802,7.66,146,709,2.9,8.13,0.66,47.9,6.37,32.3,97.6,6.22,64.1,12.5,23.6,7.775053785,4.54308094,1.061357702,113.9871383,10.98648649,104.6997389,33.73246664,93.78378378,12.74151436,7.280334728,2.337837838,6.459459459,20.41841004,0.182044888,39.86486486,0.034482759,9.060052219,3.851174935,64.72972973,3.72972973,11.06084243,2.413043478,6.253263708,2.009646302,3.794212219,0.1950078,0.368174727
69.49658097,0.415964937,15.62404886,2.410567539,0.050727431,1.055130572,2.891463588,4.362559097,3.530629223,0.16232778,28.1,55.6,6.34,23.7,3.92,0.9,2.4,0.28,1.33,0.24,0.64,0.09,0.57,0.09,748,6.83,144,693,3.06,6.36,0.47,50.6,5.98,41.8,101,3.64,47.5,7.9,13.2,7.893188321,4.11420205,0.931185944,190.3846154,11.15789474,109.5168375,35.36161078,97.54385965,14.78770132,7.168367347,2.333333333,6.877192982,25.76530612,0.192513369,41.57894737,0.029411765,8.140556369,3.469985359,88.77192982,4.210526316,14.58947368,2.729824561,7.408491947,2.17032967,3.626373626,0.166315789,0.277894737
68.80245172,0.456653441,15.62769552,2.621190749,0.040591417,1.288777488,2.993617,4.180915945,3.805445339,0.182661376,33.7,68.8,7.8,29.1,4.91,1.05,2.97,0.35,1.69,0.29,0.85,0.11,0.72,0.1,766,8.52,152,868,3.32,8.28,0.65,30.8,4.97,31,107,4.24,56,9.38,16.9,7.986361284,3.955399061,0.971830986,204.7169811,11.5,89.90610329,33.57360525,95.55555556,12.55868545,6.863543788,2.347222222,6.819444444,21.79226069,0.19843342,40.41666667,0.030120482,8.075117371,3.415492958,42.77777778,4.125,15.5,2.66779661,3.615023474,2.212264151,3.985849057,0.1675,0.301785714
69.12161751,0.436450742,15.63102657,2.630884473,0.050750086,1.278902174,2.892754918,4.222407178,3.552506039,0.182700311,30.7,57.5,6.38,23.8,4.07,0.9,2.43,0.27,1.45,0.23,0.67,0.09,0.58,0.09,748,6.92,148,742,2.71,6.9,0.51,30.9,5.56,36.3,86.5,4.04,50,10.1,15.8,7.774913217,4.436416185,0.997109827,183.6633663,11.89655172,108.0924855,37.9674087,99.13793103,12.5,7.542997543,2.5,7.017241379,21.25307125,0.197860963,41.03448276,0.033210332,8.309248555,3.439306358,53.27586207,4.189655172,14.84,2.687719298,4.465317919,2.5,3.910891089,0.202,0.316
68.61185151,0.445926361,15.91146335,2.636032877,0.05067345,1.287105634,3.111349839,4.388320783,3.37485178,0.182424421,34.1,68.6,7.84,29.1,4.95,1.04,2.9,0.36,1.73,0.29,0.81,0.11,0.73,0.11,770,8.45,151,710,2.64,8.09,0.66,28.1,5.98,36.9,83.8,4.45,52.6,9.8,18.5,7.763172563,4.035502959,0.95739645,159.5505618,11.08219178,91.12426036,33.50673371,93.97260274,9.917159763,6.888888889,2.369863014,6.780821918,16.92929293,0.196103896,39.8630137,0.041666667,8.118343195,3.443786982,38.49315068,3.97260274,13.49809886,2.495114007,3.325443787,2.202247191,4.157303371,0.186311787,0.351711027
68.29457523,0.418546724,16.12936156,2.774658527,0.06125074,1.204597889,2.858367872,4.501929398,3.57295984,0.18375222,28.5,54.1,5.92,22.2,3.6,0.81,2.23,0.26,1.29,0.23,0.62,0.09,0.54,0.08,780,6.72,137,775,2.81,6.87,0.47,19.2,4.48,37.3,93.7,4.23,46.6,9.19,22.2,8.074889238,4.241071429,1.022321429,183.21513,12.72222222,116.0714286,37.85747773,100.1851852,13.94345238,7.916666667,2.388888889,6.666666667,26.02777778,0.175641026,41.11111111,0.028469751,8.050595238,3.303571429,35.55555556,4.12962963,16.63090129,2.825,2.857142857,2.172576832,5.24822695,0.1972103,0.47639485
66.73224953,0.638925793,16.32810361,3.714897113,0.081133434,1.825502267,3.387320873,5.06069795,1.987769135,0.243400302,35.1,66,6.71,22.1,3.52,0.69,2.12,0.25,1.23,0.19,0.54,0.07,0.46,0.08,722,5.1,157,346,3.44,6.1,0.49,16.5,6.68,28.4,105,4.77,87.9,14.9,34.7,7.048467085,6.882352941,1.196078431,72.53668763,13.26086957,141.5686275,54.7330765,143.4782609,20.58823529,9.971590909,2.673913043,7.652173913,29.82954545,0.217451524,48.04347826,0.023255814,12.94117647,4.333333333,35.86956522,4.608695652,3.93629124,2.080838323,3.235294118,3.123689727,7.274633124,0.169510808,0.39476678
72.69910752,0.399238595,15.41040607,2.484954714,0.044812495,0.739406173,0.53876841,4.277556375,3.298810737,0.106938909,13.89832823,28.76172376,3.099212469,11.58809364,2.25951549,0.504413437,2.102800348,0.327186332,2.070653361,0.451387967,1.364583702,0.208985466,1.492282941,0.251411546,261.5591243,12.51142023,70.52122262,634.6423182,3.467028812,4.697074657,0.409322366,7.46710705,1.274466423,11.77098541,129.1733647,7.056327286,57.00770265,2.037900191,2.749202508,7.576367112,1.110851364,0.375422979,89.93946744,3.14757646,20.90563018,6.680546096,19.27363972,10.32443658,6.151021443,1.387574235,1.514133431,57.16861215,0.269618668,7.765346183,0.072514986,2.29883764,0.926201297,5.003814521,1.409116388,11.13257137,14.06238185,0.596823295,0.288804658,0.389608134,0.035747804,0.048225106
73.88853265,0.364802986,14.41331459,2.341726885,0.065767299,0.782014288,1.311235521,3.909043826,2.822855781,0.100706176,12.12719745,24.49477381,2.713501103,10.36354517,2.15706431,0.598760986,2.006967783,0.317141332,2.184406188,0.431681308,1.346103594,0.22089053,1.571593581,0.237048911,235.2225165,13.23719916,69.44394821,554.9700163,2.940033982,4.130935066,0.329673295,5.663081771,1.021140258,10.08490045,107.4783098,6.312477772,51.46757224,2.300328054,2.634205701,6.731899606,0.916145274,0.312070176,87.91635176,2.628500852,17.76981019,5.535040178,15.58594671,8.119414727,5.622084327,1.389930714,1.372533164,49.82619633,0.295226619,6.594290849,0.080627949,1.850449896,0.782910723,3.60340093,1.277027221,10.78290644,5.134012539,0.427815711,0.364409688,0.417301382,0.044694707,0.051181853
73.63930045,0.397426231,14.87947462,2.30057683,0.055169708,0.688599691,0.714141222,3.836338039,3.381698777,0.107274433,14.51833673,27.70351321,3.05133568,11.6654619,2.595122218,0.613970905,2.169850906,0.327588628,2.169920165,0.43469995,1.301665537,0.191201649,1.562925401,0.215166941,251.8382572,13.0679054,69.80733042,674.3469475,3.254177374,4.645374038,0.409092243,6.700710306,1.361012984,13.31890111,122.4687685,6.778305026,55.19044981,2.313075235,2.817269785,7.218036817,1.110991876,0.355479619,99.48607283,2.972230175,19.27150905,6.663143874,17.72542259,9.371721385,5.594471285,1.388370912,1.660426157,47.19190782,0.277191127,7.46386353,0.066120225,2.119965852,0.892680314,4.287287353,1.388326599,12.21854415,10.10729614,0.512760852,0.341246849,0.415630423,0.041910788,0.051046328
73.60437228,0.395639986,14.9034618,2.307593221,0.055205579,0.69313672,0.715627882,3.839854748,3.377763602,0.107344182,14.56801837,28.12706614,3.151361766,12.10699424,2.485164589,0.585668013,2.10001043,0.369675485,2.129259496,0.445820562,1.290820191,0.203203228,1.43091352,0.252984405,259.2085184,13.41447319,70.99318728,686.291611,3.424802931,4.66421539,0.422246797,6.979869608,1.403772018,13.83100046,130.0685931,6.898990017,57.09811096,2.226342554,2.95593442,7.21761835,1.085992582,0.347700228,99.47711322,3.259606765,19.32304868,7.302770771,19.65671981,9.696138734,5.86199338,1.488042056,1.736767844,52.33801965,0.273884468,8.461024423,0.07386831,2.096770089,0.902532218,4.877911565,1.467601222,12.01951517,10.08571429,0.520323796,0.322705577,0.428459008,0.038991527,0.051769391
56.65584416,0.852272727,17.63392857,6.757305195,0.121753247,4.27150974,6.767451299,4.007711039,2.658279221,0.273944805,26.2,52.7,6.25,23.7,4.9,1.27,4.01,0.59,3.15,0.63,1.74,0.27,1.59,0.24,717,18.1,85.2,462,2.92,8.18,0.52,11.5,2.11,10.6,102,17.5,188,32,49.5,6.66599026,1.447513812,0.451933702,26.4,5.144654088,39.61325967,11.81965342,33.14465409,5.635359116,5.346938776,1.981132075,3.081761006,20.81632653,0.118828452,14.90566038,0.082191781,2.91160221,1.309392265,7.232704403,2.522012579,2.457446809,0.985007496,0.635359116,1.828571429,2.828571429,0.170212766,0.263297872
55.62131375,1.001547847,18.52357684,7.311299281,0.151749674,3.631875525,7.192934535,4.582840147,1.628779831,0.354082572,27.5,55.6,6.98,26.3,5.56,1.43,5.14,0.78,4.34,0.84,2.35,0.35,2.16,0.33,715,24.3,41.9,325,2.16,8.33,0.45,5.37,1.27,6.64,74.5,18.5,209,12,11.7,6.211619978,1.131687243,0.342798354,17.56756757,3.856481481,29.42386831,9.132286295,25.74074074,3.065843621,4.946043165,2.009259259,2.574074074,13.39928058,0.058601399,12.17592593,0.152777778,2.288065844,1.082304527,2.486111111,2.37962963,1.555023923,0.863572433,0.220987654,0.648648649,0.632432432,0.057416268,0.055980861
55.33596838,0.924637004,18.07614538,7.709034008,0.172734385,4.023695093,7.508865338,4.491094018,1.422518467,0.335307924,21.5,43.6,5.38,22,4.73,1.57,4.25,0.62,3.56,0.69,1.85,0.28,1.81,0.27,803,19.6,37.9,503,2.18,5.5,0.35,3.66,0.91,8.89,80,15.8,184,15.2,19.3,5.913612486,1.096938776,0.280612245,31.83544304,3.038674033,40.96938776,8.520409353,24.08839779,4.081632653,4.545454545,1.966850829,2.613259669,16.91331924,0.047198007,12.15469613,0.123853211,2.224489796,1.12244898,2.022099448,2.348066298,2.733695652,0.787550744,0.186734694,0.962025316,1.221518987,0.082608696,0.104891304
50.50577443,1.003358178,15.30633139,8.182488328,0.16381358,10.29977885,10.29977885,2.784830862,1.32074699,0.133098534,11.3,26.6,3.73,16.9,4.06,1.26,3.89,0.54,2.98,0.56,1.41,0.21,1.28,0.18,734,15.3,34.3,269,1.84,4.67,0.29,1.38,0.41,3.46,57.4,29.4,183,188,284,4.105577852,0.738562092,0.305228758,9.149659864,3.6484375,47.97385621,6.332410338,20.78125,3.751633987,2.783251232,2.328125,3.171875,14.13793103,0.046730245,13.203125,0.097826087,1.738562092,1.104575163,1.078125,3.0390625,1.469945355,0.39860835,0.090196078,6.394557823,9.659863946,1.027322404,1.551912568
57.10056472,1.003720864,16.62729512,7.181166547,0.13180173,4.116269403,6.285928645,4.035160646,3.173380106,0.344712216,32.4,66.9,8.41,30.7,6.03,1.33,5.08,0.77,4.18,0.81,2.26,0.33,2.12,0.32,647,23.3,110,506,5.14,12.4,0.75,13.2,3.02,12.5,194,18.6,182,32.9,59.7,7.208540752,1.39055794,0.532188841,27.20430108,5.849056604,27.76824034,10.96250299,31.55660377,8.326180258,5.373134328,1.971698113,2.844339623,32.17247098,0.170015456,14.48113208,0.062256809,2.871244635,1.317596567,6.226415094,2.396226415,2.78021978,1.146774194,0.566523605,1.768817204,3.209677419,0.180769231,0.328021978
56.84523511,1.215457404,16.61459955,7.675462828,0.130586333,3.837229159,6.077287019,3.907544876,3.254613213,0.44198451,36.6,77.1,9.58,37.1,6.86,1.45,6.22,0.87,4.82,0.92,2.55,0.37,2.2,0.35,616,25.9,124,548,5.26,14.6,0.82,14.4,2.57,12.9,209,19.7,217,21.3,22.6,7.16215809,1.413127413,0.563706564,27.81725888,6.636363636,23.78378378,11.93325662,35.04545455,8.069498069,5.335276968,2.190909091,3.118181818,30.4664723,0.201298701,16.86363636,0.066539924,2.976833977,1.432432432,6.545454545,2.827272727,2.525345622,1.178512397,0.555984556,1.081218274,1.147208122,0.098156682,0.104147465
57.12169935,0.811531868,17.71168302,6.491240528,0.111585632,4.159100823,6.867588432,4.382272086,2.079550411,0.263747857,23.1,46.4,5.5,21.2,4.08,1.26,3.29,0.48,2.65,0.5,1.37,0.21,1.25,0.2,828,14.4,68.8,454,4.24,7.16,0.45,9.01,1.74,9.38,165,16.9,181,39.8,72.8,6.461822498,1.604166667,0.497222222,26.86390533,5.728,57.5,13.2556962,37.12,11.45833333,5.661764706,2.12,3.264,40.44117647,0.083091787,16.96,0.047169811,3.222222222,1.472222222,7.208,2.632,2.508287293,0.940915805,0.625694444,2.355029586,4.307692308,0.219889503,0.402209945
56.26054949,0.406727269,15.45563622,7.174669026,0.152522726,6.507636304,8.734468102,4.229963598,0.935472719,0.142354544,5.18,11.9,1.58,7.62,2,0.66,1.93,0.3,1.97,0.4,1.18,0.18,1.24,0.19,412,11.3,12.2,70.5,1.04,0.67,0.036,1.66,0.7,5.17,32.7,37.7,290,51,171,5.165436317,0.45840708,0.059292035,1.870026525,0.540322581,36.46017699,2.996461141,9.596774194,2.89380531,2.59,1.588709677,1.612903226,16.35,0.02961165,6.14516129,0.182692308,1.053097345,0.674336283,1.338709677,1.556451613,0.243103448,0.591385332,0.146902655,1.352785146,4.535809019,0.175862069,0.589655172
54.30399321,0.475020972,14.94800036,7.613474425,0.181922925,7.600335547,9.187107729,4.537966304,0.889400968,0.262777559,11.1,25.5,3.39,16.9,4.24,1.25,3.71,0.51,2.76,0.53,1.41,0.2,1.3,0.2,448,14.8,7.43,129,1.09,0.88,0.044,0.92,0.32,7.74,36.1,39.4,323,76.2,278,5.427367272,0.75,0.059459459,3.274111675,0.676923077,30.27027027,6.124634859,19.61538462,2.439189189,2.617924528,2.123076923,3.261538462,8.514150943,0.016584821,13,0.183486239,1.722972973,1.141891892,0.707692308,2.853846154,0.399380805,0.590759076,0.062162162,1.934010152,7.055837563,0.235913313,0.860681115
48.53162536,0.9092103,20.91183691,10.21043167,0.232353743,4.192469718,10.51653247,3.818683261,0.535423844,0.141432713,6.47,14.7,2.08,10.4,2.85,0.99,2.88,0.47,2.92,0.63,1.8,0.27,1.8,0.27,563,17.6,2.8,92.5,1.42,1.48,0.087,0.94,0.27,8.08,45.1,27.3,353,9.2,2.67,4.354107105,0.367613636,0.084090909,3.388278388,0.822222222,31.98863636,2.578293483,8.166666667,2.5625,2.270175439,1.622222222,1.583333333,15.8245614,0.004973357,5.777777778,0.190140845,0.835227273,0.590909091,0.522222222,1.6,0.26203966,0.414024976,0.053409091,0.336996337,0.097802198,0.026062323,0.007563739
53.73164868,0.521765819,14.48667451,9.621975549,0.214844749,7.407028493,9.003018057,3.621668628,1.115146555,0.276228963,8.5,19.8,2.75,13.7,3.39,0.94,2.91,0.42,2.53,0.53,1.5,0.22,1.47,0.23,857,14.6,16,110,1.08,0.63,0.037,1.24,0.52,6.97,32,41.5,315,25,90.3,4.736815182,0.582191781,0.043150685,2.65060241,0.428571429,58.69863014,4.147650621,13.46938776,2.191780822,2.507374631,1.721088435,2.306122449,9.439528024,0.018669778,9.319727891,0.212962963,1.356164384,0.938356164,0.843537415,1.979591837,0.349206349,0.526136364,0.084931507,0.602409639,2.175903614,0.079365079,0.286666667
52.26540997,0.426573498,17.21528758,8.235915457,0.172660701,7.465036208,8.257244132,3.382118445,2.427406332,0.152347678,6.45,14.8,1.95,9.53,2.48,0.77,2.25,0.36,2.02,0.43,1.21,0.18,1.23,0.2,440,12.2,41.4,237,1.07,0.73,0.038,0.98,0.34,5.84,36,39.6,284,49.1,113,5.809524777,0.528688525,0.059836066,5.984848485,0.593495935,36.06557377,3.761449007,12.03252033,2.950819672,2.600806452,1.642276423,2.016260163,14.51612903,0.094090909,7.74796748,0.186915888,1.213114754,0.781147541,0.796747967,1.829268293,0.834507042,0.703567036,0.080327869,1.23989899,2.853535354,0.172887324,0.397887324
56.73528935,0.42551467,16.05811315,7.258064516,0.162100827,6.55495218,7.588344951,3.627005998,1.45890744,0.131706922,5.33,12.3,1.71,8.43,2.07,0.68,1.97,0.3,1.99,0.42,1.16,0.18,1.19,0.19,421,11.7,24.9,229,1.02,0.69,0.034,0.81,0.32,2.5,33.5,36.4,269,37.1,92.8,5.085913438,0.455555556,0.058974359,6.291208791,0.579831933,35.98290598,3.212778782,10.33613445,2.863247863,2.574879227,1.672268908,1.739495798,16.18357488,0.059144893,7.084033613,0.18627451,1.051282051,0.720512821,0.680672269,1.655462185,0.851301115,0.670226969,0.069230769,1.019230769,2.549450549,0.137918216,0.344981413
66.29576708,0.486425683,15.80883471,3.839722737,0.070937079,2.077443022,3.820468387,4.002878019,3.465782993,0.131740289,20.1,38.8,4.41,18.1,3.44,0.81,2.93,0.44,2.54,0.51,1.45,0.22,1.51,0.21,480,15.3,91.3,527,3.92,5.49,0.45,8.47,2.11,13,142,9.59,94.8,10.2,19.5,7.468661012,1.31372549,0.358823529,54.95307612,3.635761589,31.37254902,9.548159946,25.69536424,9.281045752,5.843023256,1.682119205,2.278145695,41.27906977,0.190208333,11.98675497,0.053571429,2.535947712,1.183006536,5.609271523,1.940397351,5.55907173,1.954907162,0.553594771,1.063607925,2.033368092,0.107594937,0.205696203
64.39665351,0.635792066,15.90489358,4.550454642,0.0807355,2.543168263,4.420268647,3.794568519,3.491810393,0.181654876,13.6,26.8,3.31,14.7,3,0.82,2.59,0.37,2.12,0.41,1.1,0.17,1.04,0.16,510,11.9,113,553,4.29,5.57,0.3,3.05,0.88,15.5,160,10.6,124,15.7,28.6,7.286378912,1.142857143,0.468067227,52.16981132,5.355769231,42.85714286,9.380071405,25.76923077,13.44537815,4.533333333,2.038461538,2.884615385,53.33333333,0.221568627,14.13461538,0.037296037,2.25210084,1.235294118,2.932692308,2.490384615,4.459677419,1.648401826,0.256302521,1.481132075,2.698113208,0.126612903,0.230645161
57.85627903,0.802853688,18.09977744,6.594579213,0.111789754,3.546784012,6.40250409,4.095570077,2.266283194,0.223579508,16.2,34.7,4.56,20.7,4.49,1.11,4.15,0.63,3.68,0.72,1.91,0.26,1.72,0.25,636,20,56.2,369,1.61,5.38,0.37,3.87,1.09,9.28,51.8,16.2,172,14.8,19.5,6.361853271,0.81,0.269,22.77777778,3.127906977,31.8,6.755961142,20.1744186,2.59,3.608017817,2.139534884,2.610465116,11.53674833,0.08836478,12.03488372,0.155279503,1.735,1.035,2.25,2.412790698,2.145348837,0.993650794,0.1935,0.913580247,1.203703704,0.086046512,0.113372093
61.81840275,0.729062244,16.33301943,5.313041101,0.101258645,3.098514536,5.295827131,3.949087153,3.179521452,0.182265561,20.9,49.3,6.17,27.8,6.05,1.14,5.22,0.83,4.85,0.95,2.63,0.39,2.5,0.37,520,27.5,80.6,412,3.79,7.07,0.47,42.2,3.53,13.5,128,15.1,136,18.4,34.4,7.128608605,0.76,0.257090909,27.28476821,2.828,18.90909091,5.996624473,19.72,4.654545455,3.454545455,1.94,2.42,21.15702479,0.155,11.12,0.09762533,1.792727273,1.010909091,16.88,2.088,3.029411765,1.346080306,1.534545455,1.218543046,2.278145695,0.135294118,0.252941176
