SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Cr,Co,Ni,A,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Crustal_Thickness
68,0.69,14.16,3.19,0.08,1,2.52,3.08,6.6,0.34,71.8,153,19.2,75.4,13.7,2.44,7.78,0.76,3.35,0.55,1.31,0.18,1.09,0.17,1333,14.1,676,1660,11.3,23.1,1.43,137,18.3,72.3,416,6.7,51.2,319,6.97,25.2,9.68,94.54,44.51,140.37,29.5,5.24,3.07,12.57,30.36,0.51,69.17431193,0.015044248,10.85106383,5.34751773,125.6880734,7.137614679,32.421875,3.841269841,9.716312057,3.76119403,47.6119403,0.4921875,6.23046875,72.44
61,1.15,14.88,5.26,0.1,3,4.63,2.83,7.16,0.74,92.4,213,28.8,123,23.7,4.04,12.9,1.26,5.49,0.88,1.98,0.26,1.53,0.23,1429,21.9,678,2078,14,31.5,2.15,151,26.7,73.2,527,12.9,100,211,13.5,25.7,9.99,65.25,40.81,139.22,24.06,3.9,3.59,15.49,22.24,0.47,80.39215686,0.016428571,9.726027397,5.616438356,98.69281046,8.431372549,20.78,2.157667387,6.894977169,1.992248062,16.35658915,0.257,2.11,72.44
61,1.15,14.57,4.58,0.1,3,5.19,2.74,7.34,0.79,95,226,30.7,131,25.1,4.45,13.8,1.35,5.75,0.91,2.12,0.27,1.6,0.25,2054,22.7,667,2411,13.9,30.3,2.07,135,24.6,63.4,515,12.3,94.6,235,13.2,26.8,10.08,90.48,40.12,141.25,22.69,3.78,3.59,15.69,20.52,0.32,81.875,0.017985612,9.955947137,5.77092511,84.375,8.625,25.48625793,1.942196532,5.947136564,2.178861789,19.10569106,0.283298097,2.484143763,72.44
68,0.74,14.36,3.18,0.08,1,2.63,2.91,6.76,0.35,76,162,20,79,14.3,2.55,8.11,0.77,3.52,0.57,1.36,0.18,1.1,0.17,1424,14.8,705,1649,11.1,24.5,1.46,139,18.4,74.5,418,6.99,54.2,180,7.31,19,9.67,96.22,46.69,147.27,28.24,5.31,3.2,13,29.23,0.5,71.81818182,0.015315315,10.94594595,5.337837838,126.3636364,7.372727273,30.42435424,3.676806084,9.391891892,2.718168813,25.75107296,0.350553506,3.32103321,72.44
62,0.72,14.78,4.83,0.1,5,4.76,4.03,3.31,0.41,44.4,95.3,11.5,46.9,8.36,1.65,4.52,0.7,2.65,0.49,1.31,0.15,1.03,0.17,954,12.7,170,1036,4.76,7.72,0.48,37.8,7.05,47.9,172,14.8,119,291,25.6,142,7.34,75.12,29.13,92.52,13.54,5.31,2.57,8.12,20.57,0.18,45.53398058,0.035714286,7.503937008,3.692913386,36.69902913,4.388349515,8.705882353,1.542016807,2.976377953,9.594594595,19.66216216,1.193277311,2.445378151,75.34
66,0.51,16.62,3.42,0.09,2,4.09,4.79,2.66,0.22,19.6,42.2,5.06,20.5,3.6,0.94,2.47,0.27,1.48,0.25,0.71,0.09,0.59,0.08,962,6.37,52,772,1.98,2.95,0.25,4.1,1.37,35.6,65.7,6.34,92.8,20.2,11.6,18.9,7.45,151.02,22.45,71.53,10.31,5.44,2.51,6.1,18.25,0.05,34.74576271,0.04040404,6.624803768,3.218210361,6.949152542,4.186440678,8.318965517,1.821515892,0.643642072,2.981072555,3.186119874,0.203663793,0.217672414,75.34
67,0.5,16.39,3.45,0.09,2,3.81,4.62,2.87,0.21,19.7,42.1,5.06,20.4,3.55,0.93,2.54,0.28,1.45,0.26,0.69,0.09,0.59,0.09,877,6.69,63.6,789,2.39,3.52,0.31,6.5,1.64,20.6,78.8,6.88,89.1,18,11.4,18,7.49,131.09,22.56,71.36,11.78,5.55,2.46,6.02,22.2,0.07,34.57627119,0.037656904,6.292974589,3.049327354,11.01694915,4.305084746,8.855218855,1.965879265,0.971599402,2.61627907,2.61627907,0.202020202,0.202020202,75.34
66,0.53,16.68,3.6,0.09,2,4.06,4.72,2.61,0.23,19.1,40.8,4.95,20.1,3.53,0.9,2.42,0.28,1.49,0.26,0.7,0.09,0.61,0.09,950,6.98,47,754,2.12,3.26,0.29,5.2,1.18,28.1,66.6,7.24,99.9,18.1,12.2,18.5,7.33,136.1,21.16,66.89,9.54,5.41,2.44,5.79,18.87,0.05,32.95081967,0.04245283,5.845272206,2.87965616,8.524590164,3.967213115,7.547547548,1.805418719,0.744985673,2.555248619,2.5,0.185185185,0.181181181,75.34
66,0.52,16.79,3.58,0.08,2,4.14,4.76,2.57,0.23,20.3,43.3,5.22,21.3,3.69,0.94,2.57,0.3,1.54,0.28,0.7,0.09,0.65,0.09,964,7.95,53.7,797,2.2,4.18,0.39,6.4,1.83,23.9,69.8,6.59,98.5,15,11.3,17.1,7.33,121.26,21.1,66.62,8.78,5.5,2.37,5.68,18.92,0.06,32.76923077,0.040909091,5.446540881,2.679245283,9.846153846,3.953846154,8.091370558,1.770531401,0.805031447,2.594840668,2.276176024,0.173604061,0.152284264,75.34
68,0.45,16.36,2.38,0.05,1,2.29,4.6,3.99,0.18,19.3,39.5,4.67,18.9,3.38,0.84,2.21,0.26,1.32,0.24,0.64,0.09,0.58,0.09,840,5.89,86.7,813,2.29,3.63,0.34,7.1,1.49,16,72.4,6.23,90.1,14.5,8.8,16,8.59,142.61,22.49,68.1,12.29,5.71,2.28,5.83,21.42,0.1,32.5862069,0.03930131,6.706281834,3.208828523,12.24137931,3.810344828,9.023307436,3.751091703,1.205432937,2.568218299,2.327447833,0.177580466,0.160932297,75.34
56,0.94,11.63,6.09,0.14,7,8.08,2.59,6.25,0.88,59.1,142,17.4,65.3,12.1,1.84,6.89,0.83,4.1,0.7,1.74,0.26,1.66,0.25,503,23.4,683,2138,12.6,24.2,1.78,128,14.5,56.1,461,17.6,108,390,35.3,364,8.84,21.5,24.06,85.54,19.7,4.88,2.47,7.29,38.1,1.36,39.3373494,0.01984127,6.068376068,2.790598291,77.10843373,4.15060241,19.7962963,1.094059406,5.47008547,20.68181818,22.15909091,3.37037037,3.611111111,66.47
57,1.27,12.22,6.16,0.12,7,7.37,2.16,5.82,0.89,55.4,143,19.2,78.4,19.6,2.45,10.1,1.17,5.32,0.75,1.63,0.22,1.43,0.21,683,22,1030,3216,13,28.8,1.57,221,21.4,57.3,505,33.3,139,473,39.2,362,7.98,31.05,26.18,100,22.95,2.83,3.72,13.71,25.77,1.51,54.82517483,0.016153846,6.5,3.563636364,154.5454545,7.062937063,23.13669065,1.082767978,10.04545455,10.87087087,14.2042042,2.604316547,3.402877698,66.47
60,0.56,12.88,5,0.07,7,5.62,2.51,5.21,0.98,56.3,131,17.4,69,16.4,2.15,8.58,0.95,4.47,0.73,1.71,0.24,1.52,0.23,481,17.9,674,2320,9.16,25.2,1.88,112,20.9,70.6,450,10.3,168,563,42.4,408,7.72,26.87,25.03,86.18,25.14,3.43,2.94,10.79,27.44,1.4,45.39473684,0.02510917,7.318435754,3.854748603,73.68421053,5.644736842,13.80952381,1.37366548,6.25698324,39.61165049,54.66019417,2.428571429,3.351190476,66.47
57,1.18,13.45,6.47,0.08,7,4.78,2.06,6.92,0.72,40.7,108,14.9,60.8,16.3,3.06,11.7,1.04,4.65,0.72,1.58,0.2,1.26,0.19,735,15.7,719,1369,10.2,28.7,1.54,232,18.4,39.3,374,38.8,146,453,32.5,350,8.98,46.82,21.83,85.71,23.82,2.5,3.69,12.94,22.94,0.98,48.25396825,0.018627451,6.878980892,3.872611465,184.1269841,9.285714286,9.376712329,1.878661088,14.77707006,9.020618557,11.67525773,2.397260274,3.102739726,66.47
55,0.91,13.01,6.23,0.13,7,5.49,2.41,8.11,1,51.6,135,21.3,83.2,19.4,2.73,12.6,1.16,4.88,0.73,1.6,0.21,1.28,0.2,691,16.6,643,1407,13.5,34.9,1.63,174,23,34.3,495,21.6,125,422,27.7,273,10.51,41.63,27.24,105.47,29.82,2.66,3.81,15.16,25.52,0.93,65,0.014814815,8.13253012,5.012048193,135.9375,9.84375,11.256,1.9143898,10.48192771,12.63888889,19.53703704,2.184,3.376,66.47
58,1.59,11.51,4.63,0.08,8,7.05,3.03,6.54,0.53,50.8,124,18,75.2,18.1,2.21,10.8,1.27,5.63,0.91,2.24,0.3,1.87,0.29,411,21.9,672,2335,12.3,29.7,1.86,185,16.8,42,355,28.4,153,362,50.4,236,9.57,18.77,18.36,66.31,16.21,2.81,3.01,9.68,19.61,1.64,40.21390374,0.023577236,5.662100457,3.433789954,98.93048128,5.77540107,15.26143791,1.357446809,8.447488584,8.309859155,12.74647887,1.54248366,2.366013072,66.47
58,1.36,12.23,5.73,0.07,7,8.1,2.17,4.79,0.41,46.2,116,17.1,71.3,17.9,2.52,11.9,1.35,5.19,0.87,1.92,0.28,1.93,0.3,331,28.6,841,2969,11.7,35.8,1.79,135,16.5,59.8,476,19.1,171,443,42.3,319,6.96,11.57,16.18,60.1,16.64,2.58,2.69,9.27,26.59,2.54,36.94300518,0.025641026,4.055944056,2.493006993,69.94818653,6.165803109,17.3625731,0.859259259,4.72027972,16.70157068,23.19371728,1.865497076,2.590643275,66.47
57,1.53,11.69,6.02,0.16,8,6.61,1.75,5.96,0.93,68.2,179,25.7,103,23.8,2.38,12,1.19,5.75,0.82,1.69,0.23,1.41,0.22,464,17.9,917,2409,13.1,22.6,1.43,184,21.8,61.1,495,23.5,114,513,26.2,395,7.71,25.92,32.69,126.95,27.65,2.87,4.08,16.88,20.8,1.98,73.04964539,0.016793893,10,5.754189944,130.4964539,8.510638298,21.13157895,1.166414523,10.27932961,16.80851064,21.82978723,3.464912281,4.5,68.87
60,1.11,12.34,5.18,0.11,7,5.65,2.85,6,0.38,90.4,209,27.2,106,25.1,3.82,19,1.62,5.34,0.89,2.04,0.29,1.94,0.32,435,20.1,1428,3128,11,26.3,1.96,185,18.7,79.3,401,28.9,267,459,68.5,523,8.85,21.64,31.49,107.73,19.95,3.6,2.75,12.94,15.98,3.28,54.63917526,0.029090909,10.39800995,5.273631841,95.36082474,9.793814433,11.71535581,1.566371681,9.2039801,18.09688581,15.88235294,1.958801498,1.719101124,68.87
58,1.2,12.68,6.01,0.12,7,5.77,2.74,6.2,0.35,85.2,226,29.3,111,24.7,2.77,17.2,1.79,6.58,0.96,2.16,0.32,2.19,0.3,452,22,1098,2899,13.4,21.6,2.51,149,18.9,81.4,386,29,246,563,54.2,421,8.94,20.55,26.29,103.2,17.55,3.45,3,11.28,15.63,2.43,50.68493151,0.02238806,10.27272727,5.045454545,68.03652968,7.853881279,11.78455285,1.549393414,6.772727273,14.51724138,19.4137931,1.711382114,2.288617886,68.87
58,1.26,12.08,5.67,0.15,7,6.19,2.19,5.4,1.24,65.4,163,22.4,86.4,19.9,2.66,11.2,1.24,5.62,0.96,2.24,0.29,1.94,0.32,657,18.3,1025,2944,19.3,21.7,2.41,156,19.1,76.5,416,27.8,148,655,48.3,434,7.59,35.9,22.78,84.02,22.73,3.29,2.9,10.26,20.9,1.56,44.53608247,0.016580311,8.907103825,4.721311475,80.41237113,5.773195876,19.89189189,1.226171244,8.524590164,15.61151079,23.56115108,2.932432432,4.425675676,68.87
58,1.25,12.75,5.54,0.08,7,4.42,2.31,7.38,0.87,97.5,245,33.4,138,32.5,4.39,18.5,1.74,7.02,1.15,2.39,0.33,1.99,0.29,716,23.1,675,3418,20.4,24,1.81,186,21.4,93.8,718,19.2,198,352,25.6,317,9.7,31,33.11,123.12,31.08,3,3.53,16.33,22.09,0.94,69.34673367,0.014215686,10.60606061,5.974025974,93.46733668,9.296482412,17.26262626,2.194570136,8.051948052,16.51041667,18.33333333,1.601010101,1.777777778,68.87
57,1.07,13.55,5.5,0.12,7,5.01,2.25,7.74,0.84,113,273,39.1,158,37.7,4.38,19.8,1.95,6.34,0.92,2.25,0.32,1.98,0.29,1079,21.1,719,3625,13.7,24.2,1.58,174,22.2,73.3,580,26.2,119,419,27.1,247,9.99,51.14,38.57,137.88,27.49,3,3.2,19.04,15.38,0.67,79.7979798,0.021167883,12.93838863,7.488151659,87.87878788,10,30.46218487,1.994011976,8.246445498,9.427480916,15.99236641,2.075630252,3.521008403,68.87
54,0.99,13.77,6.43,0.13,8,5.45,2.29,7.92,0.7,95.4,234,33.6,143,33.2,4.69,20.3,1.82,6.21,0.95,2.26,0.31,2.17,0.32,829,25.2,759,3124,17.9,12.9,1.13,168,18.3,85.3,635,23.5,137,527,29.4,324,10.2,32.9,29.71,107.83,25.2,2.87,2.86,15.3,19.13,0.92,65.89861751,0.017877095,9.285714286,5.674603175,77.41935484,9.35483871,22.80291971,1.871559633,6.666666667,13.78723404,22.42553191,2.364963504,3.846715328,68.87
56,1.67,13.57,5.72,0.11,8,5.9,1.91,6.51,0.63,90.2,237,34.9,161,38.4,6.18,26.2,2.52,6.84,0.78,1.92,0.26,1.68,0.23,801,18.5,867,2113,9.03,18.3,1.51,212,36.2,71.1,637,19.8,172,538,40.5,387,8.42,43.3,36.28,141.07,34.43,2.35,4.07,22.86,16.59,1.08,95.83333333,0.025470653,12.81081081,8.702702703,126.1904762,15.5952381,12.28488372,1.427118644,11.45945946,19.54545455,27.17171717,2.25,3.127906977,66
58,1.3,13.7,5.71,0.09,8,4.28,1.66,5.79,0.73,78.4,202,29.2,138,36.4,4.51,22.6,1.48,5.04,0.66,1.53,0.21,1.37,0.21,672,16.9,643,2110,14.9,41.4,2.67,253,37.4,84.2,569,24.2,153,332,25.9,263,7.45,39.76,38.67,147.45,33.67,2.15,3.68,26.57,15.63,0.96,100.729927,0.01409396,11.95266272,8.165680473,184.6715328,16.49635036,13.79084967,1.740654206,14.9704142,10.8677686,13.71900826,1.718954248,2.169934641,66
55,1.5,13.07,5.53,0.12,8,5.65,2.73,7.55,0.83,109,287,42.3,187,49,6.73,27.2,2.43,6.41,0.72,1.63,0.23,1.45,0.22,637,19.1,827,2508,19.8,13.3,1.24,279,39.3,73.8,613,17.3,164,429,24.5,347,10.27,33.35,50.8,197.93,32.09,2.22,4.42,33.79,12.51,1.3,128.9655172,0.011111111,15.02617801,9.790575916,192.4137931,18.75862069,15.29268293,1.817699115,14.60732984,20.05780347,24.79768786,2.115853659,2.615853659,66
57,1.53,11.54,5.38,0.13,9,4.88,2.3,7,1.29,84.1,225,33.2,152,40.6,7.06,32.9,2.37,7.92,1.22,2.78,0.36,2.29,0.33,758,36.9,709,2739,20.3,16.4,1.65,289,41.2,79.7,784,16.3,183,358,39.2,353,9.3,20.54,24.82,98.25,21.25,2.07,3.46,17.73,19.31,0.94,66.37554585,0.016256158,6.097560976,4.119241192,126.2008734,14.36681223,14.96721311,1.905737705,7.83197832,21.65644172,21.96319018,1.928961749,1.956284153,66
54,1.14,13.98,4.12,0.26,9,7.27,1.6,7.5,1.19,97.5,262,33.8,125,28,4.47,17.6,1.83,8.52,1.28,2.87,0.34,1.86,0.26,1638,20.1,621,3351,12.2,36.6,1.89,95.2,13.5,86.3,421,21.6,126,553,33.2,465,9.09,81.49,35.42,140.86,20.95,3.48,4.58,15.05,15.04,0.38,67.20430108,0.021311475,13.03482587,6.218905473,51.1827957,9.462365591,26.5952381,1.250343879,4.736318408,21.52777778,25.60185185,3.69047619,4.388888889,70.82
55,0.92,11.81,5.96,0.12,9,7.3,1.79,7.14,1.14,127,324,46.6,204,43.4,4.63,14.3,1.74,7.89,1.24,2.55,0.31,1.77,0.24,1619,25.3,710,3817,6.56,10.2,0.58,102,7.21,89.2,483,21,116,493,35.1,315,8.93,63.99,48.49,183.05,19.09,2.93,4.46,24.52,11.13,0.44,115.2542373,0.036585366,12.80632411,8.063241107,57.62711864,8.079096045,32.90517241,1.223287671,4.031620553,15,23.47619048,2.715517241,4.25,70.82
54,1.53,13.65,4.95,0.15,8,6.54,1.79,8.32,1.35,74.1,189,27,111,25.2,3.78,12.3,1.43,6.39,1.02,2.31,0.28,1.61,0.2,1696,15.8,583,2634,12.1,42,2.33,83.5,12.4,80.4,386,19.2,119,361,26.8,475,10.11,107.34,31.1,117.39,24.43,2.94,3.97,15.65,15.32,0.34,68.94409938,0.016528926,11.96202532,7.025316456,51.86335404,7.639751553,22.13445378,1.54587156,5.284810127,24.73958333,18.80208333,3.991596639,3.033613445,70.82
55,1.39,12.17,6.55,0.13,8,7.79,1.28,7.12,1.2,82.9,190,26.3,108,23.1,4.12,11.9,1.46,5.57,0.85,2.03,0.29,1.93,0.29,1718,32.7,457,2351,10.4,41,2.75,70.2,14.6,72.9,415,17.1,159,348,41.2,390,8.4,52.54,29.03,98.45,12.69,3.59,2.89,11.97,17.97,0.27,55.95854922,0.027884615,5.810397554,3.302752294,36.37305699,6.165803109,14.78616352,1.07830552,2.146788991,22.80701754,20.35087719,2.452830189,2.188679245,70.82
55,1.33,10.93,5.58,0.08,9,6.76,1.51,7.8,1.3,148,412,61.5,284,54.6,7.76,26,2.28,7.89,1.16,2.44,0.29,1.89,0.28,949,30.1,537,3153,18.9,28.4,1.81,283,34.1,115,658,16.4,196,539,34,357,9.31,31.53,52.92,217.99,21.86,2.71,4.17,28.89,12.05,0.57,150.2645503,0.014814815,13.68770764,9.435215947,149.7354497,13.75661376,16.08673469,1.377218935,9.401993355,21.76829268,32.86585366,1.821428571,2.75,68.21
53,1.39,12.1,6.44,0.14,9,6.99,1.41,7.33,1.33,153,398,56.8,244,51.9,7.19,24.3,2.43,8.64,1.26,2.65,0.3,1.61,0.19,913,13.9,610,4095,25.7,29.7,2.45,221,31.3,101,717,20.9,150,592,35.8,441,8.74,65.68,64.22,247.2,51.58,2.95,5.37,32.24,13.82,0.67,151.552795,0.007392996,28.63309353,17.55395683,137.2670807,15.0931677,27.3,1.250357654,15.89928058,21.10047847,28.32535885,2.94,3.946666667,68.21
56,1.68,12.47,5,0.12,9,4.62,1.4,8.94,1.19,271,574,76.5,285,38.8,5.49,15.6,1.36,5.03,0.7,1.44,0.19,1.24,0.18,1448,16.8,371,4820,49,80.3,5.51,186,21.9,125,1515,22.4,149,557,47.9,296,10.34,86.19,147.68,462.9,90.18,6.98,4.06,31.29,39.05,0.26,229.8387097,0.003673469,34.16666667,16.96428571,150,12.58064516,32.34899329,2.238095238,11.07142857,13.21428571,24.86607143,1.986577181,3.738255034,73
55,1.71,12.62,5.82,0.13,7,6.23,1.43,8.04,1.01,267,545,72.9,280,51.2,6.84,31.6,2.63,6.51,0.78,1.67,0.23,1.52,0.21,1529,14.2,324,3242,36.3,61.1,5.42,140,18.4,102,1143,23.1,178,419,26.2,211,9.47,107.68,118.7,358.55,80.49,5.21,4.28,33.68,22.32,0.21,184.2105263,0.005785124,38.38028169,19.71830986,92.10526316,20.78947368,18.21348315,1.520064205,9.85915493,9.134199134,18.13852814,1.185393258,2.353932584,73
56,1.59,12.04,5.04,0.05,8,7,1.31,7.47,0.81,353,735,91.6,359,64.4,6.18,16.6,1.58,6.15,0.84,1.86,0.25,1.64,0.24,1420,21.4,463,4179,27.4,63,3.82,140,17.3,189,1038,17,138,360,46.8,218,8.78,66.36,145.45,448.17,48.5,5.48,3.75,39.27,16.12,0.33,218.902439,0.008759124,34.34579439,16.77570093,85.36585366,10.12195122,30.2826087,1.254285714,6.542056075,12.82352941,21.17647059,1.579710145,2.608695652,73.7
57,1.62,11.9,4.79,0.08,8,6.23,1.54,8.06,0.72,319,571,65.8,226,37.8,5.53,17.8,1.53,6.03,0.75,1.55,0.21,1.32,0.2,1294,15,342,3557,25.8,62.4,4.81,117,16.7,191,890,18.3,136,356,47.5,262,9.6,86.27,163.31,432.58,59.33,8.44,4.57,28.64,23.54,0.26,171.2121212,0.007751938,38.06666667,15.06666667,88.63636364,13.48484848,26.15441176,1.540930979,7.8,14.31693989,19.45355191,1.926470588,2.617647059,73.7
57,1.55,12.42,6.33,0.13,7,6.18,1.63,6.76,0.96,234,486,60.8,214,36.8,4.68,12.3,1.36,5.35,0.88,2.05,0.29,1.98,0.28,1016,28.7,427,3069,25.6,62.7,3.02,138,18.4,94.6,844,16.3,144,515,33.4,364,8.39,35.4,79.86,245.45,29.41,6.36,2.7,18.59,22.93,0.42,108.0808081,0.0109375,16.93379791,7.456445993,69.6969697,6.212121212,21.3125,1.357605178,4.808362369,22.33128834,31.59509202,2.527777778,3.576388889,73.7
55,1.61,14.25,5.27,0.05,8,6.49,1.37,6.95,1.2,213,403,47.1,136,21.9,3.48,14,1.72,6.15,0.98,2.26,0.28,1.77,0.27,873,33.9,695,2298,16.4,57.2,2.18,82.2,21.6,110,729,19.3,171,590,31,271,8.32,25.75,81.32,227.68,21.5,9.73,3.47,12.37,33.29,0.8,76.83615819,0.016463415,11.8879056,4.01179941,46.44067797,7.90960452,13.43859649,1.281972265,2.424778761,14.04145078,30.56994819,1.584795322,3.450292398,73.7
54,1.74,11.95,5.81,0.12,8,7.76,2.36,6.81,1.17,164,352,47.3,186,36.7,4.91,23,2.32,9.16,1.39,3.16,0.38,2.31,0.34,706,34.9,531,3271,23.8,43.2,1.98,116,31.7,120,729,19.8,120,574,67.5,504,9.17,20.23,47.98,152.38,20.89,4.47,3.97,15.89,19.86,0.75,80.51948052,0.014285714,10.08595989,5.329512894,50.21645022,9.956709957,27.25833333,1.181701031,3.323782235,25.45454545,28.98989899,4.2,4.783333333,73.7
56,1.57,12.53,6.27,0.11,7,6.56,1.76,6.91,1.08,149,347,43.8,173,30.2,5.63,24.2,2.46,8.24,1.26,2.67,0.33,1.96,0.29,824,32.3,464,2850,20,31.7,2.01,127,25.2,128,571,18.4,133,486,29.7,314,8.67,25.51,51.37,177.04,17.68,4.93,4.2,15.41,18.91,0.56,88.26530612,0.0145,10.74303406,5.356037152,64.79591837,12.34693878,21.42857143,1.321646341,3.931888545,17.06521739,26.41304348,2.360902256,3.654135338,73.7
55,1.58,12.94,5.99,0.13,8,6.75,1.74,6.45,1.17,152,341,48.3,191,37.2,5.42,22.1,2.28,8.76,1.34,2.91,0.35,2.19,0.31,855,35.4,428,2713,26.4,59.4,3.39,163,27.8,115,893,19,148,536,43.2,483,8.2,24.15,46.9,155.71,25.23,4.09,4,16.99,24.01,0.5,87.21461187,0.011742424,9.632768362,5.395480226,74.42922374,10.0913242,18.33108108,1.214814815,4.604519774,25.42105263,28.21052632,3.263513514,3.621621622,73.7
58,1.12,14.11,5.44,0.09,6,5.23,2.55,5.91,0.81,76.4,170,24.8,115,23.5,3.69,12.8,1.29,5.31,0.84,2.02,0.27,1.66,0.25,710,19.3,443,2268,10.9,23.4,1.4,133,20.2,53.3,372,17.6,124,244,25.1,106,8.45,36.79,31.1,102.41,19.27,3.25,3.2,14.16,15.83,0.62,69.27710843,0.02293578,8.808290155,5.958549223,80.12048193,7.710843373,18.29032258,1.615678776,6.89119171,6.022727273,13.86363636,0.85483871,1.967741935,65
57,1.55,12.1,5.34,0.09,8,4.86,2.14,7.33,1.19,104,289,46.5,227,47.6,6.55,24.1,2.38,8.36,1.29,2.97,0.37,2.18,0.31,732,33.4,928,2795,20.6,35.2,2.09,299,40.6,78.9,722,18.2,112,460,31.9,306,9.47,21.92,32.24,132.57,21.62,2.18,3.83,21.83,15.17,1.27,104.1284404,0.015048544,8.652694611,6.796407186,137.1559633,11.05504587,24.95535714,1.948559671,8.952095808,16.81318681,25.27472527,2.732142857,4.107142857,66
56,1.57,13.79,6.25,0.15,8,5.34,2.73,5.65,0.83,101,244,33.5,149,26.7,3.77,15.3,1.61,6,0.97,2.32,0.3,1.8,0.26,912,24.4,503,2501,17.9,34.9,2.36,131,15.6,89.2,618,16.4,127,289,33.4,220,8.38,37.38,37.92,135.56,25.33,3.78,3.33,14.83,23.15,0.55,82.77777778,0.01452514,10,6.106557377,72.77777778,8.5,19.69291339,1.56928839,5.368852459,13.41463415,17.62195122,1.732283465,2.275590551,66
57,1.43,12.69,5.82,0.1,9,4.97,1.96,6.08,0.87,110,278,39.2,184,33,4.94,18,1.83,7.06,1.11,2.69,0.34,2.08,0.31,931,27.4,528,2400,17.4,35.2,2,186,23.2,57,598,20.2,136,503,34,308,8.04,33.98,35.74,133.65,21.82,3.33,3.39,15.87,18.12,0.57,88.46153846,0.017816092,10.1459854,6.715328467,89.42307692,8.653846154,17.64705882,1.617706237,6.788321168,15.24752475,24.9009901,2.264705882,3.698529412,66
56,1.27,13.44,5.53,0.1,6,7.91,2.91,6.14,1.17,79.1,172,23.6,104,19.8,3.76,12.9,1.47,6.16,0.98,2.28,0.3,1.79,0.26,1765,24.8,401,3514,9.33,31,1.82,69,17.8,76.8,340,16.7,131,144,26.7,120,9.05,71.17,29.86,96.09,13.71,3.99,3.44,11.06,17.17,0.23,58.10055866,0.027867095,6.935483871,4.193548387,38.54748603,7.206703911,26.82442748,1.144121365,2.782258065,7.185628743,8.622754491,0.916030534,1.099236641,70.82
69,0.65,15.65,2.42,0.05,2,2.63,2.86,4.49,0.15,81.6,163,19.3,69.1,11.3,1.42,6,0.97,4.35,0.82,2.76,0.31,2.07,0.32,214,25.9,311,778,8.75,13.7,1.23,37.3,8.34,47.3,299,10.4,65.8,47,6.57,8.55,7.35,8.26,26.64,78.74,11.54,7.22,2.1,5.46,26.46,1.45,33.38164251,0.036571429,6.293436293,2.667953668,18.01932367,2.898550725,11.82370821,2.794676806,1.44015444,0.822115385,4.519230769,0.12993921,0.714285714,68.87
70,0.63,15.49,2.28,0.02,1,2.65,2.82,4.71,0.15,66.5,132,15.4,56.8,9.1,1.2,5.28,0.8,3.47,0.63,1.9,0.21,1.39,0.19,188,18.2,292,647,8.33,12.3,1.08,34,6.37,42.7,275,9.18,51.1,47.2,4.48,10.3,7.53,10.33,32.33,94.96,15.11,7.31,2.5,6.55,30.22,1.55,40.86330935,0.022809124,7.252747253,3.120879121,24.46043165,3.798561151,12.66144814,2.841509434,1.868131868,1.122004357,5.1416122,0.201565558,0.923679061,68.87
70,0.64,15.27,2.34,0.03,1,2.67,2.81,4.54,0.15,76.8,159,18.4,67,11.2,1.34,6.16,1.03,4.48,0.8,2.31,0.29,1.76,0.25,205,24.2,320,691,8.94,13.8,1.1,36.4,7.6,39.9,323,10.6,54,42.8,3.96,8.42,7.35,8.47,29.49,90.34,13.35,6.86,2.55,6.36,28.84,1.56,38.06818182,0.027964206,6.570247934,2.768595041,20.68181818,3.5,12.7962963,2.752808989,1.504132231,0.794339623,4.037735849,0.155925926,0.792592593,68.87
69,0.63,15.3,2.79,0.04,1,2.81,2.73,4.56,0.15,75.8,160,18.1,64.9,10.5,1.29,5.9,0.88,4.06,0.74,2.22,0.27,1.83,0.27,196,21.3,329,640,8.35,12,1,35.2,7.57,37.5,281,10.1,62.5,45.7,6.12,10.2,7.29,9.2,27.99,87.43,13.19,7.22,2.22,5.74,26.76,1.68,35.46448087,0.032335329,7.511737089,3.046948357,19.23497268,3.224043716,10.24,2.59430605,1.65258216,1.00990099,4.524752475,0.1632,0.7312,68.87
70,0.64,15.46,2.64,0.03,1,2.72,2.74,4.61,0.16,66.4,146,16,57.6,10.3,1.3,5.65,0.9,4.23,0.78,2.35,0.29,1.88,0.29,201,23.1,316,817,8.6,12.6,1.05,34.2,7.54,39.1,289,10.7,63,41.5,6.44,8.51,7.35,8.7,23.87,77.66,12.51,6.45,2.25,5.48,28.06,1.57,30.63829787,0.03372093,6.32034632,2.493506494,18.19148936,3.005319149,12.96825397,2.702205882,1.480519481,0.795327103,3.878504673,0.135079365,0.658730159,68.87
